ID;TIME
16310;13489739.96937 ns;
16311;13243624.94051 ns;
16312;13322851.62061 ns;
16313;13218160.71868 ns;
16314;13216823.33946 ns;
16315;13225588.94753 ns;
16316;13218679.46535 ns;
16317;13450892.64214 ns;
16318;13183013.53604 ns;
16319;13159590.77328 ns;
16320;13217062.68936 ns;
16321;13182115.74107 ns;
16322;13157199.13691 ns;
16323;13197567.31391 ns;
16324;13237644.91826 ns;
16325;13204242.10280 ns;
16326;13184144.16164 ns;
16327;13179488.48009 ns;
16328;13248343.02068 ns;
16329;13308574.44555 ns;
16330;13259412.72080 ns;
16331;13324152.67825 ns;
16332;13283518.14300 ns;
16333;13178656.80903 ns;
16334;13366510.16027 ns;
16335;13171860.01688 ns;
16336;13216806.57566 ns;
16337;13417728.24526 ns;
16338;13302064.50075 ns;
16339;13303878.71712 ns;
16340;13572483.32351 ns;
16341;13277292.25159 ns;
16342;13261622.74927 ns;
16343;13597397.13371 ns;
16344;13186918.57159 ns;
16345;13253815.47213 ns;
16346;13517694.54777 ns;
16347;13522651.97784 ns;
16348;13219580.05428 ns;
16349;13153977.69213 ns;
16350;13217000.29075 ns;
16351;13225129.80551 ns;
16352;13205045.83418 ns;
16353;13204634.18961 ns;
16354;13311600.31259 ns;
16355;13280556.53721 ns;
16356;13237765.99020 ns;
16357;13231518.67837 ns;
16358;13219237.32758 ns;
16359;13180901.29644 ns;
16360;13159858.99419 ns;
16361;13159788.21367 ns;
16362;13236267.49218 ns;
16363;13180725.27647 ns;
16364;13181168.58602 ns;
16365;13345485.55315 ns;
16366;13192690.90891 ns;
16367;13497369.36390 ns;
16368;13386064.20904 ns;
16369;13224619.44073 ns;
16370;13167712.83746 ns;
16371;13451971.11368 ns;
16372;13165003.62009 ns;
16373;13185339.97983 ns;
16374;13687293.97655 ns;
16375;13381566.85233 ns;
16376;13321586.88456 ns;
16377;13307387.94059 ns;
16378;13357738.96426 ns;
16379;13557942.58416 ns;
16380;13297337.10736 ns;
16381;13344458.30435 ns;
16382;13254029.67632 ns;
16383;13257569.63342 ns;
16384;13158452.69710 ns;
16385;13212130.40501 ns;
16386;13254343.53203 ns;
16387;13161388.22585 ns;
16388;13162314.89182 ns;
16389;13156839.64640 ns;
16390;13226837.85111 ns;
16391;13159560.97096 ns;
16392;13174794.61432 ns;
16393;13179310.59748 ns;
16394;13499861.58311 ns;
16395;13180235.40080 ns;
16396;13582534.15674 ns;
16397;13321798.29478 ns;
16398;13156965.37495 ns;
16399;13372123.24142 ns;
16400;13230786.65882 ns;
16401;13200411.57305 ns;
16402;13345143.75776 ns;
16403;13221091.59082 ns;
16404;13221407.30917 ns;
16405;13164123.52026 ns;
16406;13157858.51330 ns;
16407;13229109.34687 ns;
16408;13156801.46217 ns;
16409;13218013.56971 ns;
16410;13294445.35077 ns;
16411;13187638.48394 ns;
16412;13256706.29740 ns;
16413;13385656.28976 ns;
16414;13666952.96019 ns;
16415;13592024.33378 ns;
16416;13539027.42267 ns;
16417;13281920.92478 ns;
16418;13261608.77943 ns;
16419;13243034.48200 ns;
16420;13246447.77924 ns;
16421;13293256.98316 ns;
16422;13277033.34391 ns;
16423;13252204.28407 ns;
16424;13363426.55122 ns;
16425;13279083.18490 ns;
16426;13193177.05929 ns;
16427;13250565.15634 ns;
16428;13188716.95548 ns;
16429;13163094.40881 ns;
16430;13372083.19455 ns;
16431;13233169.91329 ns;
16432;13214549.98106 ns;
16433;13229867.44344 ns;
16434;13262325.89781 ns;
16435;13367525.30187 ns;
16436;13305611.90844 ns;
16437;13203903.10138 ns;
16438;13199131.93583 ns;
16439;13494469.22541 ns;
16440;13261171.98914 ns;
16441;13516671.95559 ns;
16442;13205675.40824 ns;
16443;13245995.15647 ns;
16444;13377523.98103 ns;
16445;13215865.00853 ns;
16446;13179089.87403 ns;
16447;13159155.84564 ns;
16448;13191734.44062 ns;
16449;13179368.33948 ns;
16450;13198939.15206 ns;
16451;13177029.78849 ns;
16452;13196107.00011 ns;
16453;13177442.36439 ns;
16454;13222113.25169 ns;
16455;13238754.12345 ns;
16456;13542492.87397 ns;
16457;13185310.17751 ns;
16458;13407929.80045 ns;
16459;13303422.36906 ns;
16460;13341123.23821 ns;
16461;13440622.94811 ns;
16462;13458114.11738 ns;
16463;13294864.44592 ns;
16464;13389530.59167 ns;
16465;13312377.96694 ns;
16466;13327602.29707 ns;
16467;13298513.36777 ns;
16468;13203405.77513 ns;
16469;13218098.32007 ns;
16470;13158082.03071 ns;
16471;13162029.90711 ns;
16472;13266882.85917 ns;
16473;13189201.24322 ns;
16474;13381113.29824 ns;
16475;13230273.50008 ns;
16476;13224175.19987 ns;
16477;13183156.02839 ns;
16478;13293654.65790 ns;
16479;13245604.00099 ns;
16480;13260419.48050 ns;
16481;13219201.00600 ns;
16482;13222256.67536 ns;
16483;13459266.16341 ns;
16484;13522529.04326 ns;
16485;13164750.30035 ns;
16486;13229316.10048 ns;
16487;13190272.26418 ns;
16488;13184224.25538 ns;
16489;13331803.49320 ns;
16490;13299082.40587 ns;
16491;13310683.89118 ns;
16492;13158445.24652 ns;
16493;13162503.95030 ns;
16494;13179239.81696 ns;
16495;13407290.91316 ns;
16496;13503311.20193 ns;
16497;13218061.06716 ns;
16498;13289558.70122 ns;
16499;13185970.48521 ns;
16500;13305269.18173 ns;
16501;13534934.25995 ns;
16502;13204653.74738 ns;
16503;13557357.71358 ns;
16504;13234381.56396 ns;
16505;13334252.87157 ns;
16506;13358941.30170 ns;
16507;13244203.29183 ns;
16508;13210027.47864 ns;
16509;13363059.61013 ns;
16510;13299842.36509 ns;
16511;13438529.33496 ns;
16512;13251566.32811 ns;
16513;13263849.54154 ns;
16514;13356808.57301 ns;
16515;13572597.87619 ns;
16516;13251244.09050 ns;
16517;13738683.42489 ns;
16518;13600423.93208 ns;
16519;13161570.76508 ns;
16520;13235826.97660 ns;
16521;13222143.98533 ns;
16522;13312779.36697 ns;
16523;13129144.90700 ns;
16524;13186885.04398 ns;
16525;13228133.32081 ns;
16526;13300028.62960 ns;
16527;13183794.91568 ns;
16528;13185271.06196 ns;
16529;13486394.65868 ns;
16530;13161551.20730 ns;
16531;13234878.89022 ns;
16532;13213506.89977 ns;
16533;13460006.56486 ns;
16534;13324945.23376 ns;
16535;13267948.29220 ns;
16536;13231925.66633 ns;
16537;13304208.40532 ns;
16538;13302244.24601 ns;
16539;13247299.00807 ns;
16540;13531900.94233 ns;
16541;13346663.67620 ns;
16542;13170519.84370 ns;
16543;13281404.97208 ns;
16544;13164018.28080 ns;
16545;13212871.73778 ns;
16546;13179492.20538 ns;
16547;13188719.74945 ns;
16548;13517360.20297 ns;
16549;13515691.27291 ns;
16550;13511607.42342 ns;
16551;13494982.38415 ns;
16552;13560309.07482 ns;
16553;13683024.79386 ns;
16554;13497010.80471 ns;
16555;13275160.45421 ns;
16556;13261433.69079 ns;
16557;13465271.33137 ns;
16558;13214325.53232 ns;
16559;13250306.24866 ns;
16560;13788149.69212 ns;
16561;13206320.81479 ns;
16562;13239577.41261 ns;
16563;13238476.58932 ns;
16564;13289402.23902 ns;
16565;13211663.81240 ns;
16566;13224409.89316 ns;
16567;13167767.78549 ns;
16568;13132643.88591 ns;
16569;13173087.50004 ns;
16570;13295412.06360 ns;
16571;13263716.36242 ns;
16572;13238748.53551 ns;
16573;13276008.88908 ns;
16574;13276306.91230 ns;
16575;13240884.05818 ns;
16576;13236902.65417 ns;
16577;13211150.65366 ns;
16578;13164544.47806 ns;
16579;13203234.41178 ns;
16580;13236828.14837 ns;
16581;13224003.83651 ns;
16582;13227816.67113 ns;
16583;13463467.35954 ns;
16584;13263730.33226 ns;
16585;13440645.29985 ns;
16586;13353937.30551 ns;
16587;13274432.15996 ns;
16588;13416847.21410 ns;
16589;13519553.46763 ns;
16590;13312391.93678 ns;
16591;13654947.28088 ns;
16592;13228320.51665 ns;
16593;13257565.90813 ns;
16594;13499316.75941 ns;
16595;13269697.31599 ns;
16596;13595021.32982 ns;
16597;13166486.28563 ns;
16598;13182394.20652 ns;
16599;13165973.12689 ns;
16600;13160590.08241 ns;
16601;13182041.23527 ns;
16602;13283108.36107 ns;
16603;13221940.02569 ns;
16604;13436511.15894 ns;
16605;13258780.35277 ns;
16606;13217650.35391 ns;
16607;13580754.39930 ns;
16608;13331566.00595 ns;
16609;13374833.39012 ns;
16610;13301888.48078 ns;
16611;13350723.31131 ns;
16612;13254675.08286 ns;
16613;13178166.93336 ns;
16614;13190190.30780 ns;
16615;13305142.52186 ns;
16616;13217747.21146 ns;
16617;13227989.89713 ns;
16618;13228411.78626 ns;
16619;13479606.24844 ns;
16620;13532989.65842 ns;
16621;13583688.99673 ns;
16622;13547074.98103 ns;
16623;13200995.51231 ns;
16624;13177824.20665 ns;
16625;13190072.96115 ns;
16626;13180932.96140 ns;
16627;13199618.08622 ns;
16628;13200382.70205 ns;
16629;13181493.61759 ns;
16630;13182715.51281 ns;
16631;13339738.36154 ns;
16632;13259828.09067 ns;
16633;13485315.25582 ns;
16634;13200707.73363 ns;
16635;13389416.97031 ns;
16636;13242513.87268 ns;
16637;13207866.81026 ns;
16638;13184057.54864 ns;
16639;13224693.94654 ns;
16640;13266112.65540 ns;
16641;13217602.85646 ns;
16642;13211134.82118 ns;
16643;13179046.10187 ns;
16644;13176568.78382 ns;
16645;13256121.42682 ns;
16646;13248922.30332 ns;
16647;13237524.77765 ns;
16648;13344141.65467 ns;
16649;13305881.99198 ns;
16650;13287631.79481 ns;
16651;13519377.44766 ns;
16652;13202683.06881 ns;
16653;13414653.94944 ns;
16654;13561589.64336 ns;
16655;13207283.80233 ns;
16656;13168105.85558 ns;
16657;13184009.11987 ns;
16658;13226097.44966 ns;
16659;13244607.48583 ns;
16660;13312014.75114 ns;
16661;13564114.45886 ns;
16662;13162338.17488 ns;
16663;13245876.87850 ns;
16664;13602466.32248 ns;
16665;13174349.44212 ns;
16666;13312321.15626 ns;
16667;13234718.70273 ns;
16668;13193854.13080 ns;
16669;13195816.42747 ns;
16670;13191420.58492 ns;
16671;13238821.17867 ns;
16672;13275996.78189 ns;
16673;13221935.36907 ns;
16674;13200138.69554 ns;
16675;13160245.49305 ns;
16676;13161151.66992 ns;
16677;13333010.48726 ns;
16678;13380961.49266 ns;
16679;13334985.82244 ns;
16680;13285259.71621 ns;
16681;13278036.37832 ns;
16682;13345823.62324 ns;
16683;13252416.62562 ns;
16684;13325769.45424 ns;
16685;13242328.53949 ns;
16686;13256942.85333 ns;
16687;13214293.86735 ns;
16688;13575499.87733 ns;
16689;13194777.07148 ns;
16690;13336384.66895 ns;
16691;13251403.34666 ns;
16692;13328286.81916 ns;
16693;13146398.58902 ns;
16694;13147004.88001 ns;
16695;13610954.39643 ns;
16696;13257076.96378 ns;
16697;13160509.98867 ns;
16698;13176653.53417 ns;
16699;13124621.47325 ns;
16700;13179211.87729 ns;
16701;13181782.32759 ns;
16702;13214149.51235 ns;
16703;13244434.25983 ns;
16704;13179861.00912 ns;
16705;13208697.55000 ns;
16706;13197776.86149 ns;
16707;13202357.10591 ns;
16708;13161309.99476 ns;
16709;13294635.34057 ns;
16710;13254301.62251 ns;
16711;13225129.80551 ns;
16712;13179839.58870 ns;
16713;13219082.72803 ns;
16714;13352636.24787 ns;
16715;13287058.10010 ns;
16716;13385270.72221 ns;
16717;13244963.25105 ns;
16718;13227163.81401 ns;
16719;13394707.81386 ns;
16720;13238639.57077 ns;
16721;13218037.78410 ns;
16722;13177489.86185 ns;
16723;13218859.21061 ns;
16724;13181967.66078 ns;
16725;13527577.74293 ns;
16726;13511624.18723 ns;
16727;13212625.86862 ns;
16728;13224881.14238 ns;
16729;13202001.34069 ns;
16730;13233540.57968 ns;
16731;13367266.39420 ns;
16732;13541677.03539 ns;
16733;13787147.58903 ns;
16734;13284067.62332 ns;
16735;13203303.32965 ns;
16736;13217072.93391 ns;
16737;13243396.76648 ns;
16738;13222126.29020 ns;
16739;13288754.96984 ns;
16740;13179606.75806 ns;
16741;13160063.88515 ns;
16742;14066541.56744 ns;
16743;13231392.01850 ns;
16744;13473493.97838 ns;
16745;13215311.80292 ns;
16746;13300037.94283 ns;
16747;13268056.32561 ns;
16748;13149277.30709 ns;
16749;13162493.70575 ns;
16750;13301298.02227 ns;
16751;13264874.92770 ns;
16752;13341497.62988 ns;
16753;13307537.88352 ns;
16754;13262216.00175 ns;
16755;13264688.66318 ns;
16756;13282315.80555 ns;
16757;13179831.20680 ns;
16758;13262624.85236 ns;
16759;13185483.40350 ns;
16760;13165324.92638 ns;
16761;13257967.30816 ns;
16762;13437865.30197 ns;
16763;13130104.16925 ns;
16764;13202276.08085 ns;
16765;13190703.46653 ns;
16766;13242517.59797 ns;
16767;13131783.34385 ns;
16768;13127726.50272 ns;
16769;13149338.77438 ns;
16770;13398997.48564 ns;
16771;13509975.74627 ns;
16772;13151443.56340 ns;
16773;13204703.10748 ns;
16774;13495127.67047 ns;
16775;13309781.43960 ns;
16776;13166957.53485 ns;
16777;13206568.54659 ns;
16778;13355531.72976 ns;
16779;13286079.28008 ns;
16780;13178202.32362 ns;
16781;13176710.34485 ns;
16782;13218383.30477 ns;
16783;13153502.71761 ns;
16784;13218197.04026 ns;
16785;13161736.54050 ns;
16786;13409443.19963 ns;
16787;13339472.93460 ns;
16788;13323839.75387 ns;
16789;13317761.01142 ns;
16790;13446743.60007 ns;
16791;13533278.36841 ns;
16792;13261325.65737 ns;
16793;13313455.50716 ns;
16794;13218187.72703 ns;
16795;13226955.19775 ns;
16796;13530978.93298 ns;
16797;13205396.01147 ns;
16798;13207740.15039 ns;
16799;13184791.43083 ns;
16800;13197903.52136 ns;
16801;13190539.55376 ns;
16802;13128460.38491 ns;
16803;13190962.37421 ns;
16804;13266380.87630 ns;
16805;13230248.35438 ns;
16806;13268734.32845 ns;
16807;13373763.30048 ns;
16808;13208240.27061 ns;
16809;13485738.07627 ns;
16810;13496856.20517 ns;
16811;13190548.86699 ns;
16812;13185072.69025 ns;
16813;13158992.86419 ns;
16814;13180408.62679 ns;
16815;13145011.84970 ns;
16816;13231110.75908 ns;
16817;13443083.50235 ns;
16818;13150003.73870 ns;
16819;13167294.67362 ns;
16820;13242462.64994 ns;
16821;13328595.08693 ns;
16822;13179760.42628 ns;
16823;13157506.47336 ns;
16824;13154885.73164 ns;
16825;13156160.71224 ns;
16826;13429372.57141 ns;
16827;13181167.65469 ns;
16828;13281575.40411 ns;
16829;13290281.40754 ns;
16830;13245425.18705 ns;
16831;13341012.41082 ns;
16832;13204947.11399 ns;
16833;13213939.96477 ns;
16834;13299093.58174 ns;
16835;13322276.06326 ns;
16836;13289526.10493 ns;
16837;13219472.02086 ns;
16838;13534833.67711 ns;
16839;13572131.28358 ns;
16840;13221978.20991 ns;
16841;13202073.98385 ns;
16842;13405313.71534 ns;
16843;13286182.65688 ns;
16844;13508456.75915 ns;
16845;13238750.39816 ns;
16846;13414558.95454 ns;
16847;13278014.95790 ns;
16848;13574196.02573 ns;
16849;13243392.10987 ns;
16850;13269539.92248 ns;
16851;13227446.93607 ns;
16852;13306934.38649 ns;
16853;13221271.33608 ns;
16854;13176547.36340 ns;
16855;13155884.10944 ns;
16856;13181748.79998 ns;
16857;13211625.62817 ns;
16858;13158112.76436 ns;
16859;13180916.19760 ns;
16860;13198746.36829 ns;
16861;13309821.48647 ns;
16862;13240044.93654 ns;
16863;13260409.23595 ns;
16864;13265191.57737 ns;
16865;14497792.34827 ns;
16866;13395123.18373 ns;
16867;13192558.66110 ns;
16868;13310778.88608 ns;
16869;13245319.94760 ns;
16870;13271050.52769 ns;
16871;13290077.44789 ns;
16872;13267482.63091 ns;
16873;13257932.84923 ns;
16874;13163432.47890 ns;
16875;13168043.45697 ns;
16876;13184681.53477 ns;
16877;13185061.51438 ns;
16878;13150379.06170 ns;
16879;13269737.36286 ns;
16880;13232931.49471 ns;
16881;13254210.35290 ns;
16882;13183828.44329 ns;
16883;13210690.58031 ns;
16884;13164126.31422 ns;
16885;13181948.10301 ns;
16886;13138423.67381 ns;
16887;13131212.44311 ns;
16888;13184579.08928 ns;
16889;13495977.03665 ns;
16890;13203572.48187 ns;
16891;13542779.72132 ns;
16892;13260917.73808 ns;
16893;13252857.14120 ns;
16894;13301548.54804 ns;
16895;13247452.67630 ns;
16896;15153254.38231 ns;
16897;13344344.68299 ns;
16898;13214221.22419 ns;
16899;13197444.37933 ns;
16900;13196733.78021 ns;
16901;13133086.26413 ns;
16902;13150216.08025 ns;
16903;13211687.09546 ns;
16904;13136300.25834 ns;
16905;13134761.71345 ns;
16906;13149907.81248 ns;
16907;13231582.93962 ns;
16908;13209545.05354 ns;
16909;13212637.04449 ns;
16910;13288405.72387 ns;
16911;13273193.50094 ns;
16912;13287407.34607 ns;
16913;13216083.86934 ns;
16914;13297730.12549 ns;
16915;13314868.32350 ns;
16916;13147916.64481 ns;
16917;13125609.60650 ns;
16918;13123498.29823 ns;
16919;13260102.83083 ns;
16920;13147224.67214 ns;
16921;13168437.40642 ns;
16922;13227390.12539 ns;
16923;13204635.12093 ns;
16924;13182440.77265 ns;
16925;13219580.05428 ns;
16926;16040948.21960 ns;
16927;13192264.36317 ns;
16928;13461822.64388 ns;
16929;13244232.16283 ns;
16930;13300148.77021 ns;
16931;13276730.66407 ns;
16932;13258066.95968 ns;
16933;13593058.10183 ns;
16934;13269490.56238 ns;
16935;13453286.14116 ns;
16936;13517646.11900 ns;
16937;13519780.71034 ns;
16938;13517416.08232 ns;
16939;13543784.61838 ns;
16940;13269925.49002 ns;
16941;13371326.02930 ns;
16942;13318330.04951 ns;
16943;13604650.27392 ns;
16944;13553338.12535 ns;
16945;13609156.94386 ns;
16946;13299887.06857 ns;
16947;13619469.47873 ns;
16948;13616190.29194 ns;
16949;13225816.19024 ns;
16950;13277200.05065 ns;
16951;13189807.53422 ns;
16952;13205613.94095 ns;
16953;13187416.82917 ns;
16954;13227440.41681 ns;
16955;13171941.04195 ns;
16956;13224587.77577 ns;
16957;13160171.91857 ns;
16958;13204586.69215 ns;
16959;13178138.06236 ns;
16960;13224805.70525 ns;
16961;13222916.98307 ns;
16962;13180037.96041 ns;
16963;13223921.88013 ns;
16964;13199016.45184 ns;
16965;13415737.07759 ns;
16966;13177916.40759 ns;
16967;13199649.75119 ns;
16968;13255164.02721 ns;
16969;13199324.71961 ns;
16970;13197015.97095 ns;
16971;13159546.06980 ns;
16972;13231396.67511 ns;
16973;13210059.14360 ns;
16974;13250113.46489 ns;
16975;13299617.91635 ns;
16976;13203752.22713 ns;
16977;13182773.25481 ns;
16978;13205763.88389 ns;
16979;13237585.31362 ns;
16980;13184403.06932 ns;
16981;13185226.35847 ns;
16982;13278246.85723 ns;
16983;13202662.57972 ns;
16984;13181606.30763 ns;
16985;13179280.79516 ns;
16986;13230648.82308 ns;
16987;13161065.05692 ns;
16988;13163963.33277 ns;
16989;13304945.08147 ns;
16990;13179402.79841 ns;
16991;13183259.40520 ns;
16992;13236198.57430 ns;
16993;13400884.34517 ns;
16994;13222415.93152 ns;
16995;13216993.77149 ns;
16996;13200755.23108 ns;
16997;13186831.95859 ns;
16998;13268082.40265 ns;
16999;13188261.53874 ns;
17000;13267165.98123 ns;
17001;13182652.18288 ns;
17002;13318031.09497 ns;
17003;13436612.67310 ns;
17004;13308489.69519 ns;
17005;13268626.29503 ns;
17006;13357661.66449 ns;
17007;13345723.04040 ns;
17008;13221650.38437 ns;
17009;13180662.87786 ns;
17010;13198846.01980 ns;
17011;13177400.45488 ns;
17012;13182490.13275 ns;
17013;13156512.75218 ns;
17014;13178612.10555 ns;
17015;13159944.67586 ns;
17016;14182170.85302 ns;
17017;13500490.22585 ns;
17018;13221002.18385 ns;
17019;13506209.47778 ns;
17020;13419242.57576 ns;
17021;13425962.99946 ns;
17022;13225672.76657 ns;
17023;13242662.88429 ns;
17024;13278375.37974 ns;
17025;13158614.74723 ns;
17026;13187354.43056 ns;
17027;13156632.89279 ns;
17028;13160020.11299 ns;
17029;13252781.70407 ns;
17030;13176714.07014 ns;
17031;13262871.65284 ns;
17032;13218100.18271 ns;
17033;13183543.45858 ns;
17034;13279552.57148 ns;
17035;13202383.18294 ns;
17036;13306627.98136 ns;
17037;13183690.60755 ns;
17038;13262587.59946 ns;
17039;13183834.03122 ns;
17040;13205788.09828 ns;
17041;13182982.80239 ns;
17042;13243334.36787 ns;
17043;13366439.37975 ns;
17044;13282557.94942 ns;
17045;13418780.63977 ns;
17046;13334358.11102 ns;
17047;13334208.16809 ns;
17048;13226603.15782 ns;
17049;13213789.09051 ns;
17050;13161116.27966 ns;
17051;13191895.55943 ns;
17052;13306651.26443 ns;
17053;13194316.06680 ns;
17054;13180969.28298 ns;
17055;13177811.16813 ns;
17056;13548463.58299 ns;
17057;13632387.85416 ns;
17058;13225070.20086 ns;
17059;13301512.22646 ns;
17060;13298148.28932 ns;
17061;13258847.40800 ns;
17062;13262004.59152 ns;
17063;13276355.34108 ns;
17064;13386364.09491 ns;
17065;13285649.00905 ns;
17066;13272577.89671 ns;
17067;13359064.23628 ns;
17068;13213902.71187 ns;
17069;13289798.98244 ns;
17070;13191012.66563 ns;
17071;13125443.83109 ns;
17072;13170776.88873 ns;
17073;13208751.56671 ns;
17074;13568279.33341 ns;
17075;13242096.64017 ns;
17076;13327952.47436 ns;
17077;13290495.61173 ns;
17078;13426647.52156 ns;
17079;13221232.22053 ns;
17080;13159744.44151 ns;
17081;13280411.25089 ns;
17082;13201601.80330 ns;
17083;13230909.59340 ns;
17084;13205448.16554 ns;
17085;13178844.93619 ns;
17086;13554587.02892 ns;
17087;13201982.71424 ns;
17088;13233839.53422 ns;
17089;13195369.39263 ns;
17090;13210431.67263 ns;
17091;13212443.32939 ns;
17092;13141030.44569 ns;
17093;13241170.90553 ns;
17094;13156710.19256 ns;
17095;13158780.52264 ns;
17096;13158261.77597 ns;
17097;13181328.77350 ns;
17098;13281243.85327 ns;
17099;13187460.60133 ns;
17100;13180354.61009 ns;
17101;13337935.32103 ns;
17102;13270623.05063 ns;
17103;13224142.60358 ns;
17104;13212547.63752 ns;
17105;13197946.36220 ns;
17106;13130946.08486 ns;
17107;13147487.30510 ns;
17108;13145507.31331 ns;
17109;13187327.42220 ns;
17110;13182436.11604 ns;
