ID;HW;LENGTH;TIME;
17556;195;50;13114335.01542;
17557;213;58;13112385.75727;
17558;185;47;13119913.63764;
17559;397;99;13120573.94534;
17560;124;30;13111561.53679;
17561;341;83;13117237.01656;
17562;250;63;13111297.97250;
17563;52;15;13119355.77542;
17564;103;28;13115308.24751;
17565;316;76;13128376.56587;
17566;78;21;13118531.55494;
17567;676;162;13116667.04714;
17568;90;22;13112102.63520;
17569;377;95;13115304.52222;
17570;315;80;13122090.13849;
17571;319;83;13116407.20814;
17572;557;147;13113009.74339;
17573;170;38;13119909.91235;
17574;328;81;13116512.44760;
17575;199;49;13112626.96981;
17576;360;91;13115224.42847;
17577;34;9;13121186.75560;
17578;379;95;13115048.40851;
17579;731;180;13113809.74948;
17580;373;94;13115471.22896;
17581;686;167;13118647.97026;
17582;358;91;13126369.56573;
17583;18;4;13119229.11555;
17584;327;80;13123798.18410;
17585;307;72;13125662.69189;
17586;528;132;13123041.95017;
17587;343;85;13115546.66609;
17588;595;148;13110810.89079;
17589;159;37;13121322.72869;
17590;728;172;13123691.08200;
17591;568;138;13120544.14302;
17592;191;44;13117517.34465;
17593;78;17;13111423.70105;
17594;646;161;13122115.28420;
17595;142;38;13117609.54559;
17596;279;68;13151474.29705;
17597;48;12;13120839.37228;
17598;260;66;13123247.77246;
17599;593;138;13117984.86859;
17600;260;66;13123228.21468;
17601;750;185;13110707.51399;
17602;290;74;13120901.77089;
17603;388;97;13129146.76964;
17604;270;63;13115182.51896;
17605;688;170;13119959.27244;
17606;597;151;13112136.16282;
17607;318;82;13115925.71437;
17608;570;135;13123503.88616;
17609;429;107;13119612.82045;
17610;86;23;13112456.53778;
17611;724;179;13113303.11000;
17612;176;45;13120175.33928;
17613;255;70;13125035.91180;
17614;118;28;13111287.72795;
17615;73;18;13109772.46612;
17616;523;130;13122525.06614;
17617;71;20;13110868.63279;
17618;558;136;13123642.65323;
17619;612;149;13109535.91019;
17620;100;25;13111717.99898;
17621;234;59;13112385.75727;
17622;299;76;13121324.59134;
17623;357;89;13113167.13691;
17624;162;38;13118396.51316;
17625;96;25;13110928.23744;
17626;675;170;13120882.21312;
17627;48;15;13120451.01076;
17628;314;77;13124154.88064;
17629;718;172;13122296.89211;
17630;246;66;13121980.24243;
17631;358;84;13123149.98358;
17632;390;99;13119798.15364;
17633;18;6;13118459.84310;
17634;289;74;13138960.11561;
17635;721;178;13112197.63011;
17636;320;78;13122564.18169;
17637;501;125;13115647.24892;
17638;550;137;13125674.79908;
17639;250;58;13111876.32382;
17640;340;83;13114474.71380;
17641;349;88;13119362.29467;
17642;602;144;13125085.27189;
17643;194;52;13114818.37183;
17644;118;29;13111247.68108;
17645;351;86;13111694.71592;
17646;662;168;13133564.96394;
17647;322;78;13126605.19034;
17648;189;50;13114149.68222;
17649;480;115;13116074.72599;
17650;400;106;13118531.55494;
17651;457;126;13118891.97677;
17652;479;126;13119911.77499;
17653;315;79;13123441.48755;
17654;666;165;13119276.61300;
17655;171;44;13122887.35062;
17656;544;141;13121938.33292;
17657;606;151;13114376.92493;
17658;364;83;13116587.88472;
17659;10;3;13123687.35671;
17660;91;23;13113811.61213;
17661;664;167;13121211.90131;
17662;155;37;13121611.43869;
17663;263;66;13120681.04744;
17664;155;39;13118539.00552;
17665;507;121;13119239.36009;
17666;88;21;13111905.19482;
17667;552;138;13124593.53358;
17668;138;34;13121318.07208;
17669;305;74;13120008.63254;
17670;110;32;13115133.15886;
17671;735;184;13113044.20233;
17672;99;25;13111526.14653;
17673;387;99;13120599.09105;
17674;730;184;13111933.13450;
17675;129;35;13124248.94422;
17676;369;91;13113818.13139;
17677;302;73;13119366.95129;
17678;596;149;13115419.07489;
17679;188;43;13117572.29269;
17680;365;99;13122820.29539;
17681;757;186;13115332.46189;
17682;568;142;13123806.56600;
17683;273;69;13123790.73352;
17684;638;154;13112016.95353;
17685;514;142;13122941.36733;
17686;2;1;13120026.32767;
17687;421;109;13122648.00072;
17688;281;69;13119787.90909;
17689;463;108;13137069.53079;
17690;554;137;13124985.62038;
17691;557;137;13129650.61516;
17692;121;28;13112360.61156;
17693;133;31;13108427.63633;
17694;84;21;13109809.71903;
17695;162;41;13120898.04560;
17696;26;6;13118879.86958;
17697;585;143;13122008.18211;
17698;632;149;13112684.71181;
17699;179;44;13119457.28958;
17700;115;29;13107255.10120;
17701;42;10;13145489.61818;
17702;10;3;13126348.14531;
17703;46;11;13123479.67178;
17704;369;94;13115637.93570;
17705;5;1;13120966.03215;
17706;249;63;13115278.44518;
17707;753;184;13115194.62615;
17708;453;106;13129125.34922;
17709;35;7;13123889.45371;
17710;642;162;13131128.62408;
17711;223;54;13113413.00607;
17712;518;123;13120195.82838;
17713;460;113;13116961.34508;
17714;26;6;13121291.06373;
17715;58;16;13118093.83333;
17716;629;155;13112325.22130;
17717;464;118;13116920.36688;
17718;381;91;13116830.02859;
17719;178;45;13124640.09970;
17720;219;53;13111713.34237;
17721;82;22;13114480.30174;
17722;95;24;13110744.76689;
17723;301;75;13117684.98272;
17724;464;115;13154681.77199;
17725;106;28;13113284.48355;
17726;245;63;13111890.29366;
17727;263;64;13113891.70587;
17728;256;59;13113867.49148;
17729;507;125;13116956.68846;
17730;521;135;13164556.58525;
17731;271;70;13125585.39212;
17732;740;186;13181108.98137;
17733;225;54;13115284.03312;
17734;428;100;13120845.89154;
17735;194;46;13118142.26210;
17736;87;21;13112995.77355;
17737;121;32;13120498.50821;
17738;630;159;13112328.01527;
17739;159;42;13118741.10252;
17740;262;67;13126032.42695;
17741;251;65;13120824.47112;
17742;126;32;13113896.36248;
17743;81;21;13130309.99154;
17744;634;161;13116890.56456;
17745;461;114;13142305.42630;
17746;444;110;13121269.64331;
17747;142;35;13117640.27923;
17748;240;60;13114091.00890;
17749;470;124;13121977.44846;
17750;312;78;13123587.70519;
17751;216;55;13112358.74891;
17752;135;32;13111792.50479;
17753;31;8;13122158.12504;
17754;543;135;13117730.61752;
17755;424;108;13121115.97508;
17756;16;5;13122108.76495;
17757;399;102;13116054.23689;
17758;316;83;13115080.07348;
17759;239;56;13114003.46458;
17760;412;102;13119714.33461;
17761;4;1;13117688.70801;
17762;661;167;13123068.95852;
17763;284;70;13125429.86125;
17764;317;75;13121838.68140;
17765;205;52;13113424.18194;
17766;175;45;13119846.58241;
17767;571;146;13114794.15745;
17768;715;179;13113223.94758;
17769;556;136;13124440.79667;
17770;635;152;13108014.12910;
17771;713;178;13114647.00848;
17772;68;15;13117215.59614;
17773;632;149;13111585.75118;
17774;723;187;13112996.70488;
17775;394;100;13126808.21866;
17776;622;158;13111667.70756;
17777;308;73;13118949.71877;
17778;62;16;13120396.06273;
17779;221;57;13114507.31009;
17780;273;67;13121984.89904;
17781;106;28;13134263.45587;
17782;719;182;13115091.24935;
17783;329;81;13116901.74043;
17784;748;186;13120885.00708;
17785;392;104;13122622.85501;
17786;304;70;13125425.20463;
17787;486;122;13121453.11385;
17788;421;99;13122481.29398;
17789;331;86;13113569.46826;
17790;695;165;13122959.06246;
17791;521;122;13116257.26521;
17792;243;64;13113649.56200;
17793;307;80;13120238.66922;
17794;511;135;13124890.62548;
17795;37;9;13119830.74993;
17796;81;21;13112463.98836;
17797;363;92;13115017.67486;
17798;321;77;13122872.44946;
17799;651;164;13116776.94321;
17800;349;86;13118190.69088;
17801;128;34;13120410.96389;
17802;657;153;13115995.56357;
17803;584;150;13113030.23249;
17804;10;3;13121317.14076;
17805;192;48;13123734.85416;
17806;152;38;13120318.76296;
17807;287;70;13124974.44451;
17808;502;129;13128365.39000;
17809;596;143;13120324.35089;
17810;436;114;13122067.78675;
17811;449;116;13116356.91673;
17812;54;13;13117919.67601;
17813;428;110;13120615.85486;
17814;759;188;13113345.01952;
17815;252;64;13121072.20292;
17816;147;32;13111136.85369;
17817;51;13;13121671.97466;
17818;744;187;13114866.80061;
17819;91;21;13111812.99388;
17820;120;33;13117302.20914;
17821;594;155;13112150.13266;
17822;120;26;13108966.87210;
17823;520;129;13122658.24527;
17824;511;129;13121609.57605;
17825;223;58;13111428.35766;
17826;162;40;13122702.94875;
17827;160;40;13120162.30077;
17828;228;58;13115664.01273;
17829;51;14;13122278.26566;
17830;350;86;13112688.43710;
17831;497;122;13118183.24029;
17832;681;162;13119991.86873;
17833;629;158;13112735.93456;
17834;229;54;13113955.03581;
