ID;HW;LENGTH;TIME;
12076;723;174;13168944.97722;
12077;457;115;13152335.77043;
12078;187;45;13162770.77422;
12079;408;96;13151329.94205;
12080;642;160;13210658.44968;
12081;674;166;13217954.89639;
12082;411;103;13165805.95449;
12083;3;1;13201680.03440;
12084;194;47;13187226.83936;
12085;439;111;13164123.05459;
12086;669;173;13161938.17183;
12087;728;177;13155001.21564;
12088;544;142;13206501.95703;
12089;656;161;13217787.25833;
12090;309;81;13155200.98433;
12091;611;154;13151761.14440;
12092;461;114;13156074.09924;
12093;667;177;13171880.97164;
12094;666;164;13141551.98634;
12095;159;40;13248100.87681;
12096;362;91;13196785.93427;
12097;274;68;13323348.01555;
12098;437;107;13147783.93134;
12099;650;158;13129516.97037;
12100;635;157;13130586.12868;
12101;645;157;13147496.15267;
12102;34;8;13198087.92323;
12103;140;36;13353246.26416;
12104;664;158;13166463.00256;
12105;49;12;13144528.95895;
12106;457;119;13136521.91311;
12107;576;141;13146650.97743;
12108;456;116;13173902.87295;
12109;713;180;13139123.56272;
12110;650;168;13254777.99401;
12111;724;179;13409313.74580;
12112;44;12;13527327.68282;
12113;211;50;13230659.99895;
12114;257;63;13188185.63595;
12115;277;69;13130077.16089;
12116;527;140;13175388.33246;
12117;192;46;13140521.94357;
12118;129;34;13191910.92625;
12119;38;8;13133471.83168;
12120;91;21;13139998.07462;
12121;185;44;13132898.13697;
12122;593;154;13187943.02642;
12123;118;28;13133815.02405;
12124;543;142;13143719.17397;
12125;245;58;13190757.94891;
12126;712;176;13134605.25125;
12127;73;17;13135691.63904;
12128;268;63;13138675.13090;
12129;630;159;13134044.12940;
12130;220;52;13134707.69674;
12131;0;0;13136405.96345;
12132;114;28;13141932.89727;
12133;338;89;13323248.82969;
12134;411;107;13133304.65928;
12135;543;137;13136678.84097;
12136;625;155;13132178.22462;
12137;265;68;13222544.91970;
12138;185;44;13133353.08805;
12139;549;138;13159185.18230;
12140;727;172;13188431.97078;
12141;465;114;13136563.82263;
12142;41;14;13134818.05846;
12143;374;96;13234891.92873;
12144;308;82;13135075.10349;
12145;122;29;13133277.18526;
12146;432;111;13137305.62106;
12147;678;174;13185524.38170;
12148;48;11;13153467.79302;
12149;462;116;13131523.03919;
12150;335;83;13138853.94484;
12151;215;51;13132110.70374;
12152;713;182;13134527.95148;
12153;602;151;13138742.18613;
12154;435;109;13163684.86732;
12155;436;113;13227621.09339;
12156;86;20;13205377.38502;
12157;233;59;13143182.73216;
12158;332;84;13151123.18844;
12159;117;30;13131761.92343;
12160;647;165;13154421.00167;
12161;616;155;13136992.69667;
12162;82;20;13349025.04459;
12163;226;60;13134170.78927;
12164;397;95;13135131.91417;
12165;444;105;13169473.96845;
12166;330;77;13132449.23949;
12167;537;133;13510236.05093;
12168;714;182;13139674.90569;
12169;596;153;13140249.99738;
12170;41;9;13347467.87325;
12171;733;187;13130082.28317;
12172;139;39;13150382.32133;
12173;568;136;13144536.87519;
12174;46;11;13144575.05941;
12175;623;154;13131309.30066;
12176;48;14;13149778.82430;
12177;237;57;13185694.81373;
12178;737;183;13131586.83479;
12179;413;98;13210396.28237;
12180;109;27;13276880.60701;
12181;447;111;13195418.75273;
12182;533;136;13204660.73230;
12183;672;173;13193404.76766;
12184;691;170;13420337.81111;
12185;273;68;13202487.02541;
12186;753;180;13200107.03057;
12187;722;183;13194652.73991;
12188;432;107;13214878.73793;
12189;359;91;13179435.86037;
12190;120;33;13154285.02858;
12191;47;12;13149945.99670;
12192;249;61;13327860.73908;
12193;664;171;13143619.05679;
12194;468;113;13140203.89691;
12195;731;178;13130406.38342;
12196;189;50;13269745.74476;
12197;341;81;13156394.93987;
12198;750;183;13173886.10914;
12199;728;177;13190394.73310;
12200;480;120;13171412.05072;
12201;396;95;13137144.96791;
12202;738;186;13128711.84200;
12203;231;61;13131279.03268;
12204;261;67;13147766.70188;
12205;421;113;13135117.01301;
12206;161;40;13226329.34898;
12207;250;62;13133669.27207;
12208;180;45;13145122.67709;
12209;262;62;13145253.06225;
12210;602;148;13132590.80052;
12211;393;89;13137087.69158;
12212;482;114;13142154.08638;
12213;303;76;13141832.78009;
12214;712;177;13190140.01638;
12215;101;25;13190736.99415;
12216;421;95;13189044.78103;
12217;0;0;13277703.89616;
12218;679;176;13180620.03702;
12219;393;101;13194946.10652;
12220;606;147;13217235.91536;
12221;735;179;13386389.24062;
12222;518;129;13182335.99886;
12223;483;123;13193686.95840;
12224;42;9;13159254.10017;
12225;301;76;13129638.04230;
12226;357;89;13137580.82688;
12227;541;140;13139131.94463;
12228;418;104;13246587.01196;
12229;327;86;13137422.96770;
12230;353;93;13171720.78416;
12231;578;142;13197443.91367;
12232;300;77;13187900.65125;
12233;491;129;13168015.98296;
12234;683;167;13137839.26889;
12235;171;42;13171843.71874;
12236;534;134;13228839.72898;
12237;297;75;13173159.67754;
12238;51;13;13202564.79084;
12239;145;37;13174852.35631;
12240;111;31;13133293.01775;
12241;531;133;13179400.93577;
12242;356;86;13178337.36539;
12243;141;34;13187397.27139;
12244;163;37;13196867.89066;
12245;142;35;13305617.03071;
12246;189;47;13158059.67897;
12247;116;28;13254169.37470;
12248;625;154;13214564.41656;
12249;332;88;13213536.70210;
12250;774;185;13285723.04919;
12251;74;20;13198450.20771;
12252;97;26;13186337.89197;
12253;351;93;13153554.87168;
12254;527;133;13211747.16577;
12255;76;18;13190342.11338;
12256;29;7;13246659.18946;
12257;145;37;13304150.19765;
12258;315;80;13258992.22866;
12259;677;169;13183665.92750;
12260;124;32;13173318.00237;
12261;148;38;13182637.28172;
12262;470;119;13232872.82139;
12263;179;42;13252053.87548;
12264;332;85;13227229.00659;
12265;734;185;13216915.07474;
12266;128;33;13221767.73101;
12267;368;90;13151705.26505;
12268;653;160;13187671.08023;
12269;73;20;13323115.18490;
12270;98;25;13231910.76517;
12271;459;110;13193740.04379;
12272;325;81;13256079.05164;
12273;58;13;13192446.90239;
12274;561;139;13184512.96538;
12275;619;148;13217415.19496;
12276;240;56;13212307.82196;
12277;509;125;13217207.97569;
12278;658;168;13187702.27954;
12279;79;22;13199098.40822;
12280;39;9;13348903.04133;
12281;402;98;13226296.28703;
12282;351;87;13223322.10839;
12283;378;95;13234365.26582;
12284;205;53;13154111.80258;
12285;611;157;13214712.96251;
12286;659;167;13188709.97056;
12287;508;126;13211473.35693;
12288;332;84;13218989.13011;
12289;604;164;13232837.89679;
12290;319;77;13204354.32717;
12291;489;127;13133108.15021;
12292;376;96;13199524.02264;
12293;690;170;13211917.59780;
12294;103;24;13307136.01783;
12295;216;55;13170933.81658;
12296;726;181;13129371.21838;
12297;650;158;13137806.67260;
12298;699;170;13144833.96709;
12299;124;30;13134474.86609;
12300;30;10;13152437.75025;
12301;76;20;13154376.29819;
12302;7;2;13230151.03117;
12303;76;19;13170825.78316;
12304;738;182;13160496.95015;
12305;246;59;13131091.83684;
12306;299;79;13143843.03987;
12307;680;163;13148474.04137;
12308;111;26;13169588.98678;
12309;445;109;13281456.19482;
12310;734;180;13132683.00146;
12311;334;83;13128816.15013;
12312;124;31;13139085.84416;
12313;438;113;13141737.31953;
12314;583;144;13163253.19931;
12315;42;11;13152225.40870;
12316;359;90;13180805.37021;
12317;224;58;13307618.90858;
12318;209;57;13129355.85156;
12319;442;116;13251300.90117;
12320;15;3;13141184.11392;
12321;515;133;13145775.99987;
12322;61;17;13133069.96599;
12323;587;149;13135454.15178;
12324;468;114;13184580.95193;
12325;425;109;13140728.23152;
12326;705;180;13136549.85279;
12327;128;31;13130256.90615;
12328;412;99;13145911.97297;
12329;350;91;13140846.97515;
12330;118;32;13145264.70378;
12331;542;130;13290767.09226;
12332;155;37;13144310.09814;
12333;702;173;13145247.00865;
12334;313;79;13151624.70564;
12335;281;65;13143234.88623;
12336;16;4;13163779.86223;
12337;643;164;13147105.92851;
12338;380;92;13130848.29599;
12339;701;172;13259433.67556;
12340;179;51;13131998.94503;
12341;624;156;13137281.87233;
12342;676;170;13142779.00383;
12343;20;4;13194143.77213;
12344;84;21;13133684.17323;
12345;322;81;13163906.05643;
12346;444;109;13182311.78448;
12347;582;144;13201704.24879;
12348;363;93;13135212.00791;
12349;69;19;13129568.19311;
12350;377;92;13128922.78656;
12351;369;91;13128396.12365;
12352;247;62;13156281.31852;
12353;179;43;13265240.93747;
12354;129;34;13142528.01239;
12355;457;110;13145474.25136;
12356;697;172;13147149.70067;
12357;111;26;13129523.02396;
12358;613;151;13221704.40108;
12359;123;29;13137776.87028;
12360;187;47;13143782.03824;
12361;397;94;13186174.91052;
12362;282;77;13189250.13766;
12363;181;46;13246729.03866;
12364;233;59;13133626.89689;
12365;680;179;13187575.15401;
12366;447;113;13170722.87202;
12367;343;88;13178810.01160;
12368;461;115;13302016.07198;
12369;589;142;13182306.66220;
12370;219;57;13139071.87432;
12371;229;56;13173027.89539;
12372;471;115;13173949.90474;
12373;318;76;13206563.88998;
12374;699;181;13180804.90455;
12375;133;37;13298346.19537;
12376;15;3;13144352.93898;
12377;103;24;13214864.76809;
12378;656;160;13240385.33494;
12379;91;24;13177422.34096;
12380;576;141;13186858.03562;
12381;164;39;13195340.05597;
12382;120;28;13176555.27964;
12383;530;130;13203865.84848;
12384;73;19;13175729.66218;
12385;187;46;13189712.07365;
12386;210;55;13172353.15219;
12387;531;132;13188625.22021;
12388;758;183;13174068.18271;
12389;498;126;13139649.29432;
12390;450;124;13404841.06913;
12391;679;174;13144743.62880;
12392;325;83;13138053.93875;
12393;219;54;13130113.01681;
12394;686;175;13149045.87343;
12395;262;68;13146070.29781;
12396;247;56;13135330.28588;
12397;622;150;13202568.98180;
12398;171;41;13145384.84439;
12399;108;26;13132485.56107;
12400;454;112;13148238.88242;
12401;231;55;13128248.04336;
12402;525;130;13151635.41585;
12403;147;32;13149008.15487;
12404;125;30;13255459.25647;
12405;55;15;13180582.78412;
12406;610;155;13130412.90268;
12407;357;86;13138220.64549;
12408;512;124;13127204.03075;
12409;202;47;13145933.85905;
12410;756;183;13194013.85263;
12411;68;18;13136080.00055;
12412;683;167;13218624.98298;
12413;606;156;13128774.70627;
12414;758;187;13134409.67351;
12415;19;4;13149159.02913;
12416;263;64;13221276.92401;
12417;546;136;13165360.78230;
12418;536;139;13183109.92792;
12419;424;104;13203126.84402;
12420;193;50;13131725.13619;
12421;105;27;13131820.13109;
12422;367;92;13136078.60357;
12423;69;15;13148309.66294;
12424;111;28;13133694.88344;
12425;505;115;13129478.78614;
12426;397;104;13154277.11233;
12427;303;73;13278240.33797;
12428;748;184;13129106.72277;
12429;485;121;13138630.89308;
12430;156;44;13143952.93593;
12431;305;77;13144307.30417;
12432;400;100;13146576.00597;
12433;630;154;13154054.06058;
12434;632;153;13183176.98315;
12435;382;99;13143593.91108;
12436;495;127;13132025.02206;
12437;198;50;13176769.01817;
12438;202;49;13130411.04004;
12439;21;5;13142958.74909;
12440;436;110;13146351.09156;
12441;41;10;13146011.15882;
12442;175;47;13186486.90358;
12443;0;0;13129602.65204;
12444;519;131;13143246.99342;
12445;564;139;13144818.13461;
12446;567;148;13130547.01313;
12447;555;139;13144629.07612;
12448;392;100;13149058.44629;
12449;9;3;13548934.83222;
12450;458;115;13192732.81842;
12451;675;161;13149095.23353;
12452;51;13;13145495.20612;
12453;301;74;13167305.84949;
12454;561;139;13143902.17885;
12455;622;157;13136507.94327;
12456;706;179;13287836.22012;
12457;122;30;13131971.93667;
12458;590;147;13131002.89553;
12459;265;65;13161489.74001;
12460;303;75;13144873.08264;
12461;544;135;13177522.92380;
12462;597;150;13139358.25601;
12463;620;158;13132101.85617;
12464;599;149;13319790.36331;
12465;428;112;13211423.99684;
12466;566;139;13162455.98719;
12467;489;122;13143463.99158;
12468;234;56;13214054.05179;
12469;290;72;13159560.03964;
12470;704;172;13183806.09155;
12471;261;68;13237629.08578;
12472;527;135;13160942.12234;
12473;98;23;13147824.90954;
12474;410;100;13143364.80573;
12475;710;184;13150777.20210;
12476;381;91;13155228.92401;
12477;478;115;13281841.76236;
12478;737;179;13329695.91022;
12479;660;165;13185705.05828;
12480;313;78;13213676.86614;
12481;118;29;13150366.95451;
12482;16;3;13160962.61144;
12483;52;15;13204884.71538;
12484;531;136;13181759.97585;
12485;54;14;13172789.01115;
12486;721;183;13288984.07519;
12487;509;134;13160083.90859;
12488;426;107;13173952.69871;
12489;169;42;13164480.68246;
12490;280;72;13281438.96535;
12491;686;173;13228544.96539;
12492;485;119;13194211.75867;
12493;0;0;13248196.80303;
12494;71;17;13189868.07019;
12495;706;174;13148842.84511;
12496;69;19;13178295.92153;
12497;274;67;13199479.78482;
12498;166;41;13271230.73861;
12499;368;97;13294204.13822;
12500;259;67;13254742.13809;
12501;591;141;13186109.71794;
12502;538;140;13166057.87724;
12503;137;35;13201369.90398;
12504;726;184;13191047.12456;
12505;650;176;13189297.16945;
12506;573;152;13235003.22178;
12507;311;81;13172477.01809;
12508;333;83;13215116.22518;
12509;53;15;13193080.20175;
12510;399;99;13312905.09552;
12511;170;44;13188221.95753;
12512;198;46;13185983.98939;
12513;378;95;13175433.96726;
12514;32;7;13149529.22985;
12515;240;60;13312448.28179;
12516;22;4;13168124.94770;
12517;281;72;13148513.15692;
12518;69;16;13188179.11670;
12519;0;0;13132012.91487;
12520;454;112;13163293.24618;
12521;562;131;13148437.71979;
12522;362;92;13201806.22861;
12523;0;0;13187963.04986;
12524;204;55;13175358.06447;
12525;408;104;13174354.09874;
12526;409;110;13145103.58498;
12527;480;120;13132782.18731;
12528;581;149;13134446.92641;
12529;122;30;13186489.69755;
12530;35;8;13201327.99447;
12531;508;127;13132181.01859;
12532;658;162;13149135.74606;
12533;588;148;13132344.93136;
12534;301;83;13133073.22562;
12535;593;145;13133130.96762;
12536;391;104;13151830.06227;
12537;568;143;13304586.98794;
12538;656;170;13150556.94431;
12539;143;36;13143934.30948;
12540;284;67;13149944.13406;
12541;723;180;13130815.23404;
12542;732;183;13130569.36488;
12543;169;40;13169901.91117;
12544;260;62;13146697.07790;
12545;703;183;13225921.89535;
12546;250;60;13128714.17031;
12547;617;154;13154281.30329;
12548;338;85;13137619.94243;
12549;16;4;13140899.12921;
12550;137;34;13144230.00440;
12551;99;25;13426343.91040;
12552;343;85;13167096.30191;
12553;432;110;13147145.97538;
12554;268;66;13151563.23835;
12555;372;98;13152251.02007;
12556;625;157;13154773.97293;
12557;756;186;13208683.11450;
12558;563;140;13211159.96689;
12559;255;63;13187393.08044;
12560;504;121;13196946.12175;
12561;750;185;13130243.86764;
12562;497;125;13174797.87394;
12563;675;167;13206778.09417;
12564;563;138;13235281.22157;
12565;431;108;13191333.97192;
12566;528;132;13205849.09990;
12567;313;77;13169341.25498;
12568;752;188;13135973.82978;
12569;755;185;13176221.40050;
12570;15;4;13186295.05113;
12571;313;77;13188255.01949;
12572;123;34;13167601.07875;
12573;81;19;13209125.95838;
12574;39;10;13259123.07948;
12575;26;6;13195421.08104;
12576;75;21;13177051.20891;
12577;91;22;13169499.11416;
12578;326;89;13281204.27206;
12579;594;144;13185612.85734;
12580;191;48;13150895.94573;
12581;103;24;13209053.31522;
12582;676;174;13184328.09785;
12583;141;32;13174138.03190;
12584;71;17;13200135.90157;
12585;658;158;13133642.72937;
12586;657;162;13145827.68828;
12587;114;26;13187424.74541;
12588;613;162;13144806.02741;
12589;512;132;13189048.97198;
12590;304;83;13132878.11354;
12591;332;85;13139074.20263;
12592;188;45;13145613.94975;
12593;379;92;13134106.06235;
12594;622;157;13150297.57097;
12595;624;157;13137158.93775;
12596;284;69;13218696.69482;
12597;192;47;13257092.79627;
12598;700;182;13161904.64422;
12599;519;133;13222760.98654;
12600;500;121;13137185.01478;
12601;496;122;13129233.84830;
12602;98;25;13138681.65016;
12603;112;31;13244993.98470;
12604;360;95;13135694.89866;
12605;113;26;13134633.19093;
12606;412;104;13151812.83280;
12607;413;104;13145484.03025;
12608;637;156;13133819.68066;
12609;511;133;13166361.02274;
12610;434;102;13145602.30821;
12611;306;79;13357561.08165;
12612;252;67;13147250.74917;
12613;263;64;13141744.30445;
12614;521;136;13143454.21270;
12615;240;63;13134733.30811;
12616;680;165;13144486.11811;
12617;735;179;13138025.06775;
12618;91;20;13227602.00128;
12619;392;103;13147420.71554;
12620;764;189;13134331.90808;
12621;729;185;13144003.22735;
12622;74;21;13134819.92111;
12623;328;82;13147632.12577;
12624;470;109;13229118.19443;
12625;265;68;13416050.93330;
12626;13;4;13143991.12016;
12627;89;24;13261955.69709;
12628;280;70;13154237.06546;
12629;541;139;13167350.08731;
12630;258;66;13222671.11391;
12631;563;141;13166569.63900;
12632;395;99;13147481.25151;
12633;364;96;13263615.77958;
12634;230;60;13133455.99920;
12635;607;158;13156416.36029;
12636;352;87;13131894.17124;
12637;444;112;13209645.17072;
12638;568;139;13147605.11741;
12639;611;154;13174275.40198;
12640;202;53;13198900.03651;
12641;463;119;13185450.34155;
12642;194;43;13141194.82413;
12643;394;103;13147328.04894;
12644;288;72;13144651.89353;
12645;303;77;13144838.62370;
12646;631;154;13136349.61843;
12647;690;177;13148907.10637;
12648;345;91;13153858.94850;
12649;431;103;13141939.88219;
12650;41;9;13148592.31934;
12651;19;5;13144944.32881;
12652;604;150;13130781.70642;
12653;125;30;13134083.71061;
12654;124;32;13138005.97563;
12655;25;5;13193993.36353;
12656;586;142;13147573.91810;
12657;617;155;13135983.14300;
12658;677;173;13230355.92213;
12659;11;3;13206338.04426;
12660;698;177;13172917.99933;
12661;219;51;13177444.22704;
12662;535;132;13313723.72806;
12663;462;114;13173022.77312;
12664;26;6;13147395.10417;
12665;90;23;13177071.69801;
12666;86;23;13175217.90043;
12667;386;95;13240745.75678;
12668;108;24;13255089.98707;
12669;328;85;13216654.77008;
12670;171;40;13253683.22432;
12671;161;46;13396509.92304;
12672;52;12;13336185.83158;
12673;540;136;13268965.29645;
12674;290;72;13267346.19215;
12675;448;111;13224845.28646;
12676;71;19;13218883.89066;
12677;685;171;13281236.86835;
12678;14;4;13268441.89316;
12679;468;113;13256718.87025;
12680;450;112;13274684.08272;
12681;497;126;13253341.89460;
12682;559;138;13185486.19747;
12683;629;152;13215260.11452;
12684;310;78;13452291.95431;
12685;35;7;13293166.64487;
12686;130;31;13222645.03688;
12687;273;72;13273542.28124;
12688;77;17;13337197.71355;
12689;456;117;13181602.11667;
12690;297;78;13251164.92808;
12691;0;0;13379072.77048;
12692;402;101;13358194.84666;
12693;768;186;13311846.64741;
12694;731;182;13302282.89589;
12695;182;52;13263497.03595;
12696;319;84;13239709.66041;
12697;688;176;13302263.80378;
12698;115;30;13507560.36118;
12699;149;38;13272929.00532;
12700;383;102;13234216.25420;
12701;135;39;13259597.58833;
12702;499;124;13160362.37404;
12703;607;147;13265868.18323;
12704;713;180;13232707.04597;
12705;125;33;13214203.06340;
12706;738;180;13229508.88425;
12707;414;114;13148800.00427;
12708;486;123;13188784.94203;
12709;389;94;13375797.30898;
12710;86;20;13316544.70414;
12711;646;160;13320004.10184;
12712;564;135;13209639.11712;
12713;29;8;13301040.97724;
12714;154;38;13138441.83460;
12715;495;121;13205877.03958;
12716;480;130;13230528.68247;
12717;194;51;13214480.13186;
12718;606;151;13209993.95102;
12719;121;30;13215821.23637;
12720;191;52;13214414.00796;
12721;31;9;13294407.16654;
12722;570;146;13210006.98954;
12723;288;72;13223585.20702;
12724;313;84;13209522.23614;
12725;47;12;13219990.76754;
12726;521;128;13210431.20697;
12727;330;85;13134394.77235;
12728;113;28;13407275.08068;
12729;561;138;13281045.01590;
